Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1874        60-64     0.02784  0.13062  2.64   46716    6102  219169   681477  14.59
  1874        65-69     0.04868  0.21761  2.57   40615    8838  181553   462308  11.38
  1874        70-74     0.07280  0.30768  2.49   31776    9777  134306   280755   8.84
  1874        75-79     0.11473  0.44144  2.39   21999    9712   84650   146450   6.66
  1874        80-84     0.17115  0.58615  2.31   12288    7203   42083    61800   5.03
  1874        85-89     0.23590  0.70528  2.15    5085    3587   15204    19717   3.88
  1874        90-94     0.31651  0.80890  1.98    1499    1212    3830     4513   3.01
  1874        95-99     0.40960  0.88491  1.79     286     253     619      683   2.38
  1874       100-104    0.50974  0.93368  1.61      33      31      60       64   1.94
  1874       105-109    0.60952  0.96189  1.44       2       2       3        4   1.63
  1874       110+       0.68783  1.00000  1.45       0       0       0        0   1.45
  1875           0      0.15618  0.14179  0.35  100000   14179   90784  4541571  45.42
  1875         1-4      0.02236  0.08461  1.46   85821    7262  324828  4450787  51.86
  1875         5-9      0.00799  0.03906  2.15   78560    3069  384065  4125959  52.52
  1875        10-14     0.00563  0.02775  2.46   75491    2095  372139  3741894  49.57
  1875        15-19     0.00605  0.02981  2.59   73396    2188  361713  3369755  45.91
  1875        20-24     0.00754  0.03703  2.55   71208    2637  349585  3008043  42.24
  1875        25-29     0.00852  0.04175  2.56   68571    2863  335869  2658458  38.77
  1875        30-34     0.00997  0.04864  2.51   65708    3196  320591  2322590  35.35
  1875        35-39     0.01021  0.04978  2.50   62512    3112  304793  2001999  32.03
  1875        40-44     0.01154  0.05611  2.53   59400    3333  288774  1697206  28.57
  1875        45-49     0.01103  0.05367  2.51   56067    3009  272856  1408431  25.12
  1875        50-54     0.01561  0.07519  2.59   53058    3990  255657  1135575  21.40
  1875        55-59     0.01936  0.09239  2.55   49068    4533  234212   879918  17.93
  1875        60-64     0.02963  0.13842  2.63   44535    6164  208069   645706  14.50
  1875        65-69     0.04631  0.20823  2.58   38370    7990  172522   437637  11.41
  1875        70-74     0.07356  0.31098  2.52   30380    9448  128429   265115   8.73
  1875        75-79     0.11579  0.44689  2.45   20933    9355   80790   136686   6.53
  1875        80-84     0.17512  0.59511  2.31   11578    6890   39347    55896   4.83
  1875        85-89     0.25984  0.74396  2.13    4688    3488   13422    16549   3.53
  1875        90-94     0.36965  0.85989  1.89    1200    1032    2792     3127   2.61
  1875        95-99     0.49472  0.93007  1.65     168     156     316      335   1.99
  1875       100-104    0.62124  0.96548  1.43      12      11      18       19   1.60
  1875       105-109    0.73422  0.98163  1.27       0       0       1        1   1.36
  1875       110+       0.81411  1.00000  1.23       0       0       0        0   1.23
  1876           0      0.14643  0.13370  0.35  100000   13370   91309  4680332  46.80
  1876         1-4      0.02108  0.08016  1.54   86630    6945  329409  4589023  52.97
  1876         5-9      0.00901  0.04396  2.27   79685    3503  388876  4259613  53.46
  1876        10-14     0.00637  0.03131  2.42   76182    2386  374758  3870737  50.81
  1876        15-19     0.00585  0.02881  2.51   73797    2126  363683  3495979  47.37
  1876        20-24     0.00664  0.03268  2.56   71671    2342  352636  3132296  43.70
  1876        25-29     0.00802  0.03934  2.55   69329    2727  339954  2779659  40.09
  1876        30-34     0.00862  0.04223  2.53   66602    2812  326070  2439705  36.63
  1876        35-39     0.01013  0.04943  2.54   63789    3153  311179  2113635  33.13
  1876        40-44     0.01013  0.04943  2.52   60636    2997  295738  1802456  29.73
  1876        45-49     0.01087  0.05293  2.56   57639    3051  280743  1506718  26.14
  1876        50-54     0.01423  0.06877  2.58   54588    3754  263842  1225975  22.46
  1876        55-59     0.01756  0.08420  2.56   50834    4280  243738   962133  18.93
  1876        60-64     0.02590  0.12218  2.68   46554    5688  219572   718395  15.43
  1876        65-69     0.04229  0.19197  2.60   40866    7845  185525   498823  12.21
  1876        70-74     0.06412  0.27707  2.55   33021    9149  142680   313298   9.49
  1876        75-79     0.10340  0.41242  2.55   23872    9845   95214   170619   7.15
  1876        80-84     0.15662  0.55168  2.32   14026    7738   49408    75405   5.38
  1876        85-89     0.21743  0.67536  2.20    6288    4247   19532    25997   4.13
  1876        90-94     0.29833  0.78977  2.02    2041    1612    5404     6464   3.17
  1876        95-99     0.39378  0.87502  1.83     429     376     954     1060   2.47
  1876       100-104    0.49812  0.92966  1.63      54      50     100      106   1.98
  1876       105-109    0.60307  0.96073  1.45       4       4       6        6   1.65
  1876       110+       0.68558  1.00000  1.46       0       0       0        0   1.46
  1877           0      0.12993  0.11981  0.35  100000   11981   92212  4831825  48.32
  1877         1-4      0.02061  0.07855  1.59   88019    6914  335420  4739613  53.85
  1877         5-9      0.00875  0.04273  2.21   81104    3465  395842  4404193  54.30
  1877        10-14     0.00577  0.02843  2.46   77639    2208  382589  4008351  51.63
  1877        15-19     0.00576  0.02837  2.50   75432    2140  371816  3625762  48.07
  1877        20-24     0.00651  0.03204  2.55   73292    2348  360696  3253945  44.40
  1877        25-29     0.00768  0.03769  2.55   70944    2674  348159  2893250  40.78
  1877        30-34     0.00853  0.04176  2.51   68270    2851  334263  2545091  37.28
  1877        35-39     0.00933  0.04561  2.52   65419    2984  319689  2210827  33.80
  1877        40-44     0.00904  0.04419  2.50   62435    2759  305281  1891138  30.29
  1877        45-49     0.01051  0.05123  2.54   59676    3057  290847  1585857  26.57
  1877        50-54     0.01201  0.05837  2.60   56619    3305  275162  1295011  22.87
  1877        55-59     0.01789  0.08584  2.64   53314    4576  255792  1019849  19.13
  1877        60-64     0.02563  0.12079  2.62   48738    5887  229700   764057  15.68
  1877        65-69     0.03904  0.17870  2.63   42851    7658  196144   534357  12.47
  1877        70-74     0.06324  0.27401  2.56   35193    9643  152474   338213   9.61
  1877        75-79     0.10102  0.40482  2.55   25550   10343  102387   185739   7.27
  1877        80-84     0.15091  0.53930  2.36   15207    8201   54343    83352   5.48
  1877        85-89     0.21645  0.67402  2.20    7006    4722   21816    29009   4.14
  1877        90-94     0.29979  0.79181  2.02    2284    1808    6032     7193   3.15
  1877        95-99     0.39845  0.87852  1.82     475     418    1048     1161   2.44
  1877       100-104    0.50618  0.93296  1.62      58      54     106      113   1.95
  1877       105-109    0.61384  0.96316  1.44       4       4       6        6   1.62
  1877       110+       0.69794  1.00000  1.43       0       0       0        0   1.43
  1878           0      0.13614  0.12507  0.35  100000   12507   91870  4830685  48.31
  1878         1-4      0.02065  0.07862  1.55   87493    6879  333147  4738814  54.16
  1878         5-9      0.00865  0.04226  2.25   80614    3407  393694  4405667  54.65
  1878        10-14     0.00614  0.03022  2.46   77208    2333  380115  4011973  51.96
  1878        15-19     0.00561  0.02766  2.45   74875    2071  369103  3631858  48.51
  1878        20-24     0.00618  0.03043  2.57   72804    2215  358627  3262755  44.82
  1878        25-29     0.00748  0.03674  2.53   70589    2594  346537  2904128  41.14
  1878        30-34     0.00813  0.03985  2.49   67995    2710  333173  2557591  37.61
  1878        35-39     0.00895  0.04377  2.54   65286    2858  319396  2224419  34.07
  1878        40-44     0.00925  0.04516  2.40   62428    2820  304812  1905023  30.52
  1878        45-49     0.00904  0.04420  2.56   59609    2635  291617  1600211  26.85
  1878        50-54     0.01283  0.06224  2.59   56974    3546  276337  1308594  22.97
  1878        55-59     0.01747  0.08385  2.61   53428    4480  256448  1032258  19.32
  1878        60-64     0.02451  0.11578  2.61   48948    5667  231183   775810  15.85
  1878        65-69     0.03944  0.18036  2.63   43281    7806  197903   544626  12.58
  1878        70-74     0.06220  0.26971  2.54   35474    9568  153825   346724   9.77
  1878        75-79     0.09638  0.38848  2.51   25907   10064  104425   192898   7.45
  1878        80-84     0.14178  0.51699  2.38   15842    8190   57768    88474   5.58
  1878        85-89     0.22075  0.68442  2.22    7652    5237   23724    30705   4.01
  1878        90-94     0.32798  0.82458  1.99    2415    1991    6071     6981   2.89
  1878        95-99     0.45621  0.91401  1.72     424     387     849      910   2.15
  1878       100-104    0.59119  0.95955  1.48      36      35      59       61   1.68
  1878       105-109    0.71494  0.97972  1.30       1       1       2        2   1.40
  1878       110+       0.80311  1.00000  1.25       0       0       0        0   1.25
  1879           0      0.13357  0.12290  0.35  100000   12290   92011  4731116  47.31
  1879         1-4      0.02228  0.08447  1.53   87710    7408  332508  4639104  52.89
  1879         5-9      0.00848  0.04140  2.18   80301    3324  392141  4306597  53.63
  1879        10-14     0.00600  0.02955  2.50   76977    2275  379193  3914455  50.85
  1879        15-19     0.00614  0.03021  2.46   74702    2257  367772  3535262  47.32
  1879        20-24     0.00640  0.03149  2.56   72445    2281  356665  3167489  43.72
  1879        25-29     0.00789  0.03868  2.55   70164    2714  344168  2810825  40.06
  1879        30-34     0.00901  0.04405  2.50   67450    2971  329830  2466656  36.57
  1879        35-39     0.00913  0.04463  2.47   64479    2877  315128  2136826  33.14
  1879        40-44     0.00932  0.04550  2.44   61602    2803  300838  1821699  29.57
  1879        45-49     0.01091  0.05315  2.60   58799    3125  286487  1520861  25.87
  1879        50-54     0.01402  0.06775  2.52   55674    3772  268997  1234373  22.17
  1879        55-59     0.01820  0.08720  2.62   51902    4526  248737   965377  18.60
  1879        60-64     0.02745  0.12869  2.57   47376    6097  222085   716640  15.13
  1879        65-69     0.04224  0.19152  2.57   41279    7906  187179   494555  11.98
  1879        70-74     0.06712  0.28796  2.53   33373    9610  143170   307376   9.21
  1879        75-79     0.10950  0.42699  2.42   23763   10147   92664   164206   6.91
  1879        80-84     0.15490  0.54832  2.34   13616    7466   48200    71542   5.25
  1879        85-89     0.23782  0.71145  2.18    6150    4376   18399    23343   3.80
  1879        90-94     0.34279  0.83749  1.95    1775    1486    4336     4944   2.79
  1879        95-99     0.46542  0.91767  1.70     288     265     569      608   2.11
  1879       100-104    0.59300  0.95958  1.48      24      23      38       40   1.67
  1879       105-109    0.71021  0.97899  1.30       1       1       1        1   1.40
  1879       110+       0.79478  1.00000  1.26       0       0       0        0   1.26
  1880           0      0.15602  0.14166  0.35  100000   14166   90792  4571740  45.72
  1880         1-4      0.02487  0.09369  1.51   85834    8042  323331  4480947  52.20
  1880         5-9      0.00996  0.04849  2.23   77792    3772  378518  4157616  53.45
  1880        10-14     0.00670  0.03294  2.39   74020    2438  363742  3779098  51.05
  1880        15-19     0.00588  0.02895  2.46   71582    2072  352637  3415356  47.71
  1880        20-24     0.00651  0.03206  2.59   69510    2229  342179  3062719  44.06
  1880        25-29     0.00776  0.03806  2.54   67281    2561  330104  2720539  40.44
  1880        30-34     0.00839  0.04108  2.53   64720    2659  317040  2390436  36.93
  1880        35-39     0.00892  0.04362  2.49   62061    2707  303524  2073396  33.41
  1880        40-44     0.00928  0.04535  2.51   59354    2692  290060  1769872  29.82
  1880        45-49     0.01092  0.05319  2.60   56663    3014  276071  1479812  26.12
  1880        50-54     0.01303  0.06315  2.56   53649    3388  259975  1203741  22.44
  1880        55-59     0.01902  0.09099  2.61   50261    4573  240388   943766  18.78
  1880        60-64     0.02666  0.12520  2.57   45688    5720  214524   703377  15.40
  1880        65-69     0.04195  0.19043  2.58   39968    7611  181453   488853  12.23
  1880        70-74     0.06205  0.26927  2.55   32357    8713  140409   307400   9.50
  1880        75-79     0.10474  0.41414  2.47   23644    9792   93489   166991   7.06
